id,focus,signal,slack,drag,confidence,score,lane
l001,window width,35,33,6,25,135,watch
l002,metric stability,35,34,6,55,196,ship
l003,explainability,35,35,6,85,257,ship
l004,feature drift,35,36,18,25,102,hold
l005,window width,35,37,18,55,163,watch
l006,metric stability,35,38,18,85,224,ship
l007,explainability,35,39,34,25,57,hold
l008,feature drift,35,40,34,55,118,watch
l009,window width,35,41,34,85,179,watch
l010,metric stability,60,42,6,25,194,ship
l011,explainability,60,43,6,55,255,ship
l012,feature drift,60,44,6,85,316,ship
l013,window width,60,45,18,25,161,watch
l014,metric stability,60,46,18,55,222,ship
l015,explainability,60,47,18,85,283,ship
l016,feature drift,60,48,34,25,116,watch
l017,window width,60,32,34,55,160,watch
l018,metric stability,60,33,34,85,221,ship
l019,explainability,85,34,6,25,236,ship
l020,feature drift,85,35,6,55,297,ship
l021,window width,85,36,6,85,358,ship
l022,metric stability,85,37,18,25,203,ship
l023,explainability,85,38,18,55,264,ship
l024,feature drift,85,39,18,85,325,ship
l025,window width,85,40,34,25,158,watch
l026,metric stability,85,41,34,55,219,ship
l027,explainability,85,42,34,85,280,ship
